asset_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry,site_id,building_id,customer_id,industry,city,site_type,site_name
ASSET000479,Barcode Scanner,Barcode Scanner,Sales,Zebra,2022-03-13,2027-03-12,SITE014,SITE014_BLDG01,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000480,CCTV,CCTV Camera,Security,Hikvision,2022-01-22,2027-01-21,SITE014,SITE014_BLDG02,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000481,CCTV,CCTV Camera,Security,Hikvision,2023-11-27,2028-11-25,SITE014,SITE014_BLDG01,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000482,Display,Digital Signage,Marketing,LG,2024-01-22,2029-01-20,SITE014,SITE014_BLDG02,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000483,POS,POS Terminal,Sales,NCR,2023-08-27,2028-08-25,SITE014,SITE014_BLDG01,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000484,UPS,UPS,Power,APC,2024-08-18,2029-08-17,SITE014,SITE014_BLDG02,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000485,Display,Digital Signage,Marketing,LG,2023-05-01,2028-04-29,SITE014,SITE014_BLDG01,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000486,Escalator,Escalator,Infrastructure,Otis,2021-07-08,2026-07-07,SITE014,SITE014_BLDG01,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000487,Escalator,Escalator,Infrastructure,Otis,2020-02-10,2025-02-08,SITE014,SITE014_BLDG02,CUST002,Retail,Chennai,City Mall,Chennai City Mall
ASSET000488,CCTV,CCTV Camera,Security,Hikvision,2020-07-17,2025-07-16,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000489,AHU,HVAC Unit,Infrastructure,Daikin,2024-04-19,2029-04-18,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000490,CCTV,CCTV Camera,Security,Hikvision,2024-04-05,2029-04-04,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000491,POS,POS Terminal,Sales,NCR,2019-11-21,2024-11-19,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000492,AHU,HVAC Unit,Infrastructure,Daikin,2021-06-02,2026-06-01,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000493,UPS,UPS,Power,APC,2020-03-31,2025-03-30,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000494,Display,Digital Signage,Marketing,LG,2022-05-18,2027-05-17,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000495,POS,POS Terminal,Sales,NCR,2021-09-03,2026-09-02,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000496,Server,Server Rack,IT,Dell,2019-09-15,2024-09-13,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000497,Server,Server Rack,IT,Dell,2025-09-10,2030-09-09,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000498,POS,POS Terminal,Sales,NCR,2024-10-11,2029-10-10,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000499,Display,Digital Signage,Marketing,LG,2020-08-11,2025-08-10,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000500,UPS,UPS,Power,APC,2019-01-07,2024-01-06,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000501,Escalator,Escalator,Infrastructure,Otis,2021-09-12,2026-09-11,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000502,UPS,UPS,Power,APC,2021-02-06,2026-02-05,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000503,Barcode Scanner,Barcode Scanner,Sales,Zebra,2024-11-14,2029-11-13,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000504,Barcode Scanner,Barcode Scanner,Sales,Zebra,2024-11-24,2029-11-23,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000505,POS,POS Terminal,Sales,NCR,2023-05-19,2028-05-17,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000506,POS,POS Terminal,Sales,NCR,2023-05-04,2028-05-02,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000507,AHU,HVAC Unit,Infrastructure,Daikin,2019-03-08,2024-03-06,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000508,Barcode Scanner,Barcode Scanner,Sales,Zebra,2022-11-13,2027-11-12,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000509,Barcode Scanner,Barcode Scanner,Sales,Zebra,2025-07-11,2030-07-10,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000510,Escalator,Escalator,Infrastructure,Otis,2020-06-30,2025-06-29,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000511,Escalator,Escalator,Infrastructure,Otis,2025-02-14,2030-02-13,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000512,CCTV,CCTV Camera,Security,Hikvision,2024-03-18,2029-03-17,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000513,Server,Server Rack,IT,Dell,2021-01-16,2026-01-15,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000514,Barcode Scanner,Barcode Scanner,Sales,Zebra,2024-02-18,2029-02-16,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000515,AHU,HVAC Unit,Infrastructure,Daikin,2021-04-05,2026-04-04,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000516,Display,Digital Signage,Marketing,LG,2019-06-21,2024-06-19,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000517,AHU,HVAC Unit,Infrastructure,Daikin,2024-10-12,2029-10-11,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000518,Server,Server Rack,IT,Dell,2021-11-03,2026-11-02,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000519,Display,Digital Signage,Marketing,LG,2022-03-17,2027-03-16,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000520,POS,POS Terminal,Sales,NCR,2022-09-21,2027-09-20,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000521,Barcode Scanner,Barcode Scanner,Sales,Zebra,2023-02-16,2028-02-15,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000522,UPS,UPS,Power,APC,2023-12-07,2028-12-05,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000523,Escalator,Escalator,Infrastructure,Otis,2021-02-04,2026-02-03,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000524,Server,Server Rack,IT,Dell,2023-02-13,2028-02-12,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000525,AHU,HVAC Unit,Infrastructure,Daikin,2019-12-05,2024-12-03,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000526,UPS,UPS,Power,APC,2019-11-20,2024-11-18,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000527,CCTV,CCTV Camera,Security,Hikvision,2025-02-12,2030-02-11,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000528,Escalator,Escalator,Infrastructure,Otis,2020-02-25,2025-02-23,SITE015,SITE015_BLDG01,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000529,Escalator,Escalator,Infrastructure,Otis,2022-04-25,2027-04-24,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000530,Server,Server Rack,IT,Dell,2025-10-04,2030-10-03,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000531,UPS,UPS,Power,APC,2020-11-13,2025-11-12,SITE015,SITE015_BLDG03,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000532,Server,Server Rack,IT,Dell,2022-12-10,2027-12-09,SITE015,SITE015_BLDG02,CUST002,Retail,Hyderabad,Shopping Plaza,Hyderabad Shopping Plaza
ASSET000533,Escalator,Escalator,Infrastructure,Otis,2025-11-23,2030-11-22,SITE016,SITE016_BLDG02,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000534,AHU,HVAC Unit,Infrastructure,Daikin,2019-08-23,2024-08-21,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000535,UPS,UPS,Power,APC,2023-01-28,2028-01-27,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000536,CCTV,CCTV Camera,Security,Hikvision,2019-05-08,2024-05-06,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000537,Server,Server Rack,IT,Dell,2019-05-23,2024-05-21,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000538,Barcode Scanner,Barcode Scanner,Sales,Zebra,2021-08-24,2026-08-23,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000539,Escalator,Escalator,Infrastructure,Otis,2023-01-23,2028-01-22,SITE016,SITE016_BLDG02,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000540,POS,POS Terminal,Sales,NCR,2025-10-14,2030-10-13,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000541,Server,Server Rack,IT,Dell,2023-02-28,2028-02-27,SITE016,SITE016_BLDG02,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000542,Server,Server Rack,IT,Dell,2019-11-11,2024-11-09,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000543,CCTV,CCTV Camera,Security,Hikvision,2024-12-08,2029-12-07,SITE016,SITE016_BLDG02,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000544,UPS,UPS,Power,APC,2022-07-11,2027-07-10,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000545,AHU,HVAC Unit,Infrastructure,Daikin,2021-10-19,2026-10-18,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000546,POS,POS Terminal,Sales,NCR,2021-02-01,2026-01-31,SITE016,SITE016_BLDG02,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000547,UPS,UPS,Power,APC,2025-04-19,2030-04-18,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000548,AHU,HVAC Unit,Infrastructure,Daikin,2021-12-02,2026-12-01,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000549,Server,Server Rack,IT,Dell,2021-05-28,2026-05-27,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000550,AHU,HVAC Unit,Infrastructure,Daikin,2024-07-04,2029-07-03,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000551,Barcode Scanner,Barcode Scanner,Sales,Zebra,2020-07-09,2025-07-08,SITE016,SITE016_BLDG01,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000552,Server,Server Rack,IT,Dell,2020-12-08,2025-12-07,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000553,Server,Server Rack,IT,Dell,2019-12-26,2024-12-24,SITE016,SITE016_BLDG03,CUST002,Retail,Pune,Retail Hub,Pune Retail Hub
ASSET000554,Escalator,Escalator,Infrastructure,Otis,2022-11-24,2027-11-23,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000555,Barcode Scanner,Barcode Scanner,Sales,Zebra,2025-03-02,2030-03-01,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000556,AHU,HVAC Unit,Infrastructure,Daikin,2022-05-13,2027-05-12,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000557,CCTV,CCTV Camera,Security,Hikvision,2023-01-20,2028-01-19,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000558,Display,Digital Signage,Marketing,LG,2020-05-12,2025-05-11,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000559,CCTV,CCTV Camera,Security,Hikvision,2021-08-27,2026-08-26,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000560,POS,POS Terminal,Sales,NCR,2023-01-18,2028-01-17,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000561,Escalator,Escalator,Infrastructure,Otis,2024-03-29,2029-03-28,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000562,CCTV,CCTV Camera,Security,Hikvision,2025-11-11,2030-11-10,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000563,Barcode Scanner,Barcode Scanner,Sales,Zebra,2022-06-20,2027-06-19,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000564,Server,Server Rack,IT,Dell,2024-11-23,2029-11-22,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000565,UPS,UPS,Power,APC,2025-06-12,2030-06-11,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000566,CCTV,CCTV Camera,Security,Hikvision,2022-07-22,2027-07-21,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000567,Barcode Scanner,Barcode Scanner,Sales,Zebra,2024-01-18,2029-01-16,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000568,Escalator,Escalator,Infrastructure,Otis,2020-06-09,2025-06-08,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000569,CCTV,CCTV Camera,Security,Hikvision,2020-06-12,2025-06-11,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000570,POS,POS Terminal,Sales,NCR,2020-05-23,2025-05-22,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000571,CCTV,CCTV Camera,Security,Hikvision,2022-05-30,2027-05-29,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000572,CCTV,CCTV Camera,Security,Hikvision,2022-08-14,2027-08-13,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000573,Display,Digital Signage,Marketing,LG,2022-11-18,2027-11-17,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000574,AHU,HVAC Unit,Infrastructure,Daikin,2019-11-20,2024-11-18,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000575,Display,Digital Signage,Marketing,LG,2025-03-06,2030-03-05,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000576,CCTV,CCTV Camera,Security,Hikvision,2022-05-25,2027-05-24,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000577,Barcode Scanner,Barcode Scanner,Sales,Zebra,2024-08-20,2029-08-19,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000578,CCTV,CCTV Camera,Security,Hikvision,2025-08-21,2030-08-20,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000579,CCTV,CCTV Camera,Security,Hikvision,2020-12-02,2025-12-01,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000580,Escalator,Escalator,Infrastructure,Otis,2025-04-27,2030-04-26,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000581,POS,POS Terminal,Sales,NCR,2019-11-29,2024-11-27,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000582,AHU,HVAC Unit,Infrastructure,Daikin,2021-05-13,2026-05-12,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000583,UPS,UPS,Power,APC,2025-12-06,2030-12-05,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000584,POS,POS Terminal,Sales,NCR,2024-08-01,2029-07-31,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000585,AHU,HVAC Unit,Infrastructure,Daikin,2022-05-22,2027-05-21,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000586,Display,Digital Signage,Marketing,LG,2023-07-22,2028-07-20,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000587,Server,Server Rack,IT,Dell,2019-10-26,2024-10-24,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000588,POS,POS Terminal,Sales,NCR,2020-10-09,2025-10-08,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000589,UPS,UPS,Power,APC,2024-06-06,2029-06-05,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000590,Display,Digital Signage,Marketing,LG,2022-10-25,2027-10-24,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000591,CCTV,CCTV Camera,Security,Hikvision,2022-07-04,2027-07-03,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000592,Escalator,Escalator,Infrastructure,Otis,2022-11-15,2027-11-14,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000593,CCTV,CCTV Camera,Security,Hikvision,2023-02-26,2028-02-25,SITE017,SITE017_BLDG03,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000594,Barcode Scanner,Barcode Scanner,Sales,Zebra,2022-07-31,2027-07-30,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000595,Server,Server Rack,IT,Dell,2020-05-16,2025-05-15,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000596,Server,Server Rack,IT,Dell,2021-10-12,2026-10-11,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000597,Barcode Scanner,Barcode Scanner,Sales,Zebra,2019-07-27,2024-07-25,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000598,UPS,UPS,Power,APC,2025-11-25,2030-11-24,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000599,Display,Digital Signage,Marketing,LG,2020-10-16,2025-10-15,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000600,Escalator,Escalator,Infrastructure,Otis,2021-02-16,2026-02-15,SITE017,SITE017_BLDG01,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000601,Server,Server Rack,IT,Dell,2024-10-09,2029-10-08,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000602,Server,Server Rack,IT,Dell,2022-06-17,2027-06-16,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000603,POS,POS Terminal,Sales,NCR,2020-01-04,2025-01-02,SITE017,SITE017_BLDG02,CUST002,Retail,Kochi,Shopping Plaza,Kochi Shopping Plaza
ASSET000604,Server,Server Rack,IT,Dell,2021-09-13,2026-09-12,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000605,Escalator,Escalator,Infrastructure,Otis,2019-07-19,2024-07-17,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000606,AHU,HVAC Unit,Infrastructure,Daikin,2024-07-20,2029-07-19,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000607,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-07,2030-01-06,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000608,Barcode Scanner,Barcode Scanner,Sales,Zebra,2023-11-01,2028-10-30,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000609,AHU,HVAC Unit,Infrastructure,Daikin,2023-02-07,2028-02-06,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000610,Escalator,Escalator,Infrastructure,Otis,2019-07-05,2024-07-03,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000611,POS,POS Terminal,Sales,NCR,2025-05-24,2030-05-23,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000612,Escalator,Escalator,Infrastructure,Otis,2025-03-16,2030-03-15,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000613,Barcode Scanner,Barcode Scanner,Sales,Zebra,2023-05-02,2028-04-30,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000614,AHU,HVAC Unit,Infrastructure,Daikin,2025-12-27,2030-12-26,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000615,CCTV,CCTV Camera,Security,Hikvision,2020-02-01,2025-01-30,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000616,Escalator,Escalator,Infrastructure,Otis,2022-10-20,2027-10-19,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000617,CCTV,CCTV Camera,Security,Hikvision,2021-03-26,2026-03-25,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000618,POS,POS Terminal,Sales,NCR,2019-07-05,2024-07-03,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000619,CCTV,CCTV Camera,Security,Hikvision,2022-09-26,2027-09-25,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000620,Server,Server Rack,IT,Dell,2020-09-02,2025-09-01,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000621,Escalator,Escalator,Infrastructure,Otis,2025-11-16,2030-11-15,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000622,CCTV,CCTV Camera,Security,Hikvision,2023-05-29,2028-05-27,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000623,Escalator,Escalator,Infrastructure,Otis,2024-09-08,2029-09-07,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
ASSET000624,AHU,HVAC Unit,Infrastructure,Daikin,2024-04-29,2029-04-28,SITE018,SITE018_BLDG01,CUST002,Retail,Hyderabad,Lifestyle Center,Hyderabad Lifestyle Center
