asset_id,site_id,building_id,customer_id,asset_type,asset_name,category,manufacturer,installation_date,warranty_expiry
ASSET001089,SITE032,SITE032_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-09-14,2026-09-13
ASSET001090,SITE032,SITE032_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2021-06-17,2026-06-16
ASSET001091,SITE032,SITE032_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-12-12,2025-12-11
ASSET001092,SITE032,SITE032_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2025-08-23,2030-08-22
ASSET001093,SITE032,SITE032_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-08-20,2030-08-19
ASSET001094,SITE032,SITE032_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-05-14,2030-05-13
ASSET001095,SITE032,SITE032_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-07-09,2029-07-08
ASSET001096,SITE032,SITE032_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-07-01,2029-06-30
ASSET001097,SITE032,SITE032_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-08-19,2024-08-17
ASSET001098,SITE032,SITE032_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2019-03-23,2024-03-21
ASSET001099,SITE032,SITE032_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2022-09-20,2027-09-19
ASSET001100,SITE032,SITE032_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2022-10-27,2027-10-26
ASSET001101,SITE032,SITE032_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-09-01,2024-08-30
ASSET001102,SITE032,SITE032_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-07-30,2030-07-29
ASSET001103,SITE032,SITE032_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-11-25,2029-11-24
ASSET001104,SITE032,SITE032_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-03-11,2028-03-09
ASSET001105,SITE032,SITE032_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-10-10,2027-10-09
ASSET001106,SITE032,SITE032_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-12,2025-07-11
ASSET001107,SITE032,SITE032_BLDG02,CUST005,UPS,UPS,Power,APC,2024-06-18,2029-06-17
ASSET001108,SITE033,SITE033_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-07-03,2026-07-02
ASSET001109,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2022-06-10,2027-06-09
ASSET001110,SITE033,SITE033_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-12-28,2025-12-27
ASSET001111,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2025-05-13,2030-05-12
ASSET001112,SITE033,SITE033_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-10-03,2030-10-02
ASSET001113,SITE033,SITE033_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2025-05-05,2030-05-04
ASSET001114,SITE033,SITE033_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-07-30,2025-07-29
ASSET001115,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-09-01,2026-08-31
ASSET001116,SITE033,SITE033_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-11-18,2025-11-17
ASSET001117,SITE033,SITE033_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-01-04,2029-01-02
ASSET001118,SITE033,SITE033_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2021-05-08,2026-05-07
ASSET001119,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-12-06,2027-12-05
ASSET001120,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-01-06,2024-01-05
ASSET001121,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2023-11-30,2028-11-28
ASSET001122,SITE033,SITE033_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-08-23,2028-08-21
ASSET001123,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2022-12-09,2027-12-08
ASSET001124,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-05-17,2029-05-16
ASSET001125,SITE033,SITE033_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-01-23,2029-01-21
ASSET001126,SITE033,SITE033_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2022-04-22,2027-04-21
ASSET001127,SITE033,SITE033_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-12-05,2026-12-04
ASSET001128,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-11-01,2027-10-31
ASSET001129,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2020-10-21,2025-10-20
ASSET001130,SITE033,SITE033_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-10-16,2027-10-15
ASSET001131,SITE033,SITE033_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2023-11-02,2028-10-31
ASSET001132,SITE033,SITE033_BLDG01,CUST005,UPS,UPS,Power,APC,2020-10-05,2025-10-04
ASSET001133,SITE034,SITE034_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-04-21,2026-04-20
ASSET001134,SITE034,SITE034_BLDG02,CUST005,UPS,UPS,Power,APC,2025-03-19,2030-03-18
ASSET001135,SITE034,SITE034_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-03,2027-05-02
ASSET001136,SITE034,SITE034_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-07-23,2024-07-21
ASSET001137,SITE034,SITE034_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-09-21,2025-09-20
ASSET001138,SITE034,SITE034_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-01-16,2024-01-15
ASSET001139,SITE034,SITE034_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-04-21,2027-04-20
ASSET001140,SITE034,SITE034_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-02-02,2025-01-31
ASSET001141,SITE034,SITE034_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-11-30,2025-11-29
ASSET001142,SITE034,SITE034_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-04-23,2029-04-22
ASSET001143,SITE034,SITE034_BLDG02,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-06-17,2028-06-15
ASSET001144,SITE034,SITE034_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-12-21,2026-12-20
ASSET001145,SITE034,SITE034_BLDG02,CUST005,UPS,UPS,Power,APC,2021-01-27,2026-01-26
ASSET001146,SITE034,SITE034_BLDG01,CUST005,UPS,UPS,Power,APC,2023-02-22,2028-02-21
ASSET001147,SITE034,SITE034_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-02,2024-06-30
ASSET001148,SITE034,SITE034_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-03-19,2029-03-18
ASSET001149,SITE034,SITE034_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-01-05,2027-01-04
ASSET001150,SITE034,SITE034_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-02-01,2025-01-30
ASSET001151,SITE034,SITE034_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-01-26,2030-01-25
ASSET001152,SITE034,SITE034_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2025-03-17,2030-03-16
ASSET001153,SITE034,SITE034_BLDG02,CUST005,UPS,UPS,Power,APC,2024-11-10,2029-11-09
ASSET001154,SITE034,SITE034_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-06-03,2030-06-02
ASSET001155,SITE034,SITE034_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-05-09,2027-05-08
ASSET001156,SITE035,SITE035_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2024-08-18,2029-08-17
ASSET001157,SITE035,SITE035_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-01-14,2029-01-12
ASSET001158,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-05-17,2026-05-16
ASSET001159,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-06-24,2024-06-22
ASSET001160,SITE035,SITE035_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-11-19,2028-11-17
ASSET001161,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-09-03,2030-09-02
ASSET001162,SITE035,SITE035_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-10-02,2024-09-30
ASSET001163,SITE035,SITE035_BLDG01,CUST005,UPS,UPS,Power,APC,2025-03-28,2030-03-27
ASSET001164,SITE035,SITE035_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-02-05,2027-02-04
ASSET001165,SITE035,SITE035_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2025-12-27,2030-12-26
ASSET001166,SITE035,SITE035_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-08-25,2028-08-23
ASSET001167,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-05-09,2030-05-08
ASSET001168,SITE035,SITE035_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2025-04-23,2030-04-22
ASSET001169,SITE035,SITE035_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-01-02,2030-01-01
ASSET001170,SITE035,SITE035_BLDG01,CUST005,UPS,UPS,Power,APC,2021-12-17,2026-12-16
ASSET001171,SITE035,SITE035_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2025-06-01,2030-05-31
ASSET001172,SITE035,SITE035_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2020-12-06,2025-12-05
ASSET001173,SITE035,SITE035_BLDG01,CUST005,UPS,UPS,Power,APC,2020-08-12,2025-08-11
ASSET001174,SITE035,SITE035_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2023-06-10,2028-06-08
ASSET001175,SITE035,SITE035_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2019-07-21,2024-07-19
ASSET001176,SITE035,SITE035_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-03-06,2028-03-04
ASSET001177,SITE035,SITE035_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-05-26,2027-05-25
ASSET001178,SITE035,SITE035_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2024-07-06,2029-07-05
ASSET001179,SITE035,SITE035_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-07-04,2025-07-03
ASSET001180,SITE035,SITE035_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-08-07,2027-08-06
ASSET001181,SITE035,SITE035_BLDG01,CUST005,UPS,UPS,Power,APC,2025-10-13,2030-10-12
ASSET001182,SITE035,SITE035_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2023-12-15,2028-12-13
ASSET001183,SITE035,SITE035_BLDG01,CUST005,UPS,UPS,Power,APC,2024-06-07,2029-06-06
ASSET001184,SITE035,SITE035_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2024-10-11,2029-10-10
ASSET001185,SITE035,SITE035_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-06-28,2027-06-27
ASSET001186,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-11-17,2029-11-16
ASSET001187,SITE035,SITE035_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-02-28,2026-02-27
ASSET001188,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2021-10-18,2026-10-17
ASSET001189,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-27,2024-07-25
ASSET001190,SITE036,SITE036_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-01-27,2027-01-26
ASSET001191,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-08-30,2029-08-29
ASSET001192,SITE036,SITE036_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-05-06,2024-05-04
ASSET001193,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-25,2029-06-24
ASSET001194,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-04-27,2029-04-26
ASSET001195,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-10-31,2025-10-30
ASSET001196,SITE036,SITE036_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-03-13,2027-03-12
ASSET001197,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2019-07-23,2024-07-21
ASSET001198,SITE036,SITE036_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-06-25,2026-06-24
ASSET001199,SITE036,SITE036_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-01-07,2027-01-06
ASSET001200,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2019-02-06,2024-02-05
ASSET001201,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-12-10,2025-12-09
ASSET001202,SITE036,SITE036_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-10-30,2026-10-29
ASSET001203,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-10-02,2028-09-30
ASSET001204,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-02-24,2029-02-22
ASSET001205,SITE036,SITE036_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-03-26,2029-03-25
ASSET001206,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2025-07-22,2030-07-21
ASSET001207,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2024-09-26,2029-09-25
ASSET001208,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-07,2027-05-06
ASSET001209,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-09-19,2024-09-17
ASSET001210,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-08-24,2027-08-23
ASSET001211,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-05-08,2027-05-07
ASSET001212,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-10-19,2029-10-18
ASSET001213,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2025-09-23,2030-09-22
ASSET001214,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-07-27,2025-07-26
ASSET001215,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-04-25,2027-04-24
ASSET001216,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2023-07-16,2028-07-14
ASSET001217,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2025-07-16,2030-07-15
ASSET001218,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-06-29,2026-06-28
ASSET001219,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-09-08,2029-09-07
ASSET001220,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-04-05,2030-04-04
ASSET001221,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-02-04,2025-02-02
ASSET001222,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-11-25,2026-11-24
ASSET001223,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2020-01-01,2024-12-30
ASSET001224,SITE036,SITE036_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-07-03,2026-07-02
ASSET001225,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2022-09-19,2027-09-18
ASSET001226,SITE036,SITE036_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2025-07-26,2030-07-25
ASSET001227,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-04-27,2025-04-26
ASSET001228,SITE036,SITE036_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2025-07-18,2030-07-17
ASSET001229,SITE036,SITE036_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-03-07,2026-03-06
ASSET001230,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2024-12-10,2029-12-09
ASSET001231,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2019-08-10,2024-08-08
ASSET001232,SITE036,SITE036_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-03-31,2026-03-30
ASSET001233,SITE036,SITE036_BLDG01,CUST005,UPS,UPS,Power,APC,2025-05-21,2030-05-20
ASSET001234,SITE037,SITE037_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-01-08,2026-01-07
ASSET001235,SITE037,SITE037_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-09-24,2027-09-23
ASSET001236,SITE037,SITE037_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-08-26,2024-08-24
ASSET001237,SITE037,SITE037_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-01-25,2027-01-24
ASSET001238,SITE037,SITE037_BLDG02,CUST005,CCTV,CCTV Camera,Security,Hikvision,2025-06-18,2030-06-17
ASSET001239,SITE037,SITE037_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-12-27,2024-12-25
ASSET001240,SITE037,SITE037_BLDG04,CUST005,UPS,UPS,Power,APC,2023-10-25,2028-10-23
ASSET001241,SITE037,SITE037_BLDG04,CUST005,UPS,UPS,Power,APC,2024-05-09,2029-05-08
ASSET001242,SITE037,SITE037_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2019-06-04,2024-06-02
ASSET001243,SITE037,SITE037_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-27,2024-02-26
ASSET001244,SITE037,SITE037_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2019-03-15,2024-03-13
ASSET001245,SITE037,SITE037_BLDG03,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-07-15,2026-07-14
ASSET001246,SITE037,SITE037_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-06-12,2025-06-11
ASSET001247,SITE037,SITE037_BLDG03,CUST005,UPS,UPS,Power,APC,2024-08-23,2029-08-22
ASSET001248,SITE037,SITE037_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-09-25,2024-09-23
ASSET001249,SITE037,SITE037_BLDG04,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2022-04-06,2027-04-05
ASSET001250,SITE037,SITE037_BLDG02,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-11-12,2028-11-10
ASSET001251,SITE037,SITE037_BLDG03,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-06-30,2029-06-29
ASSET001252,SITE037,SITE037_BLDG04,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2020-11-06,2025-11-05
ASSET001253,SITE037,SITE037_BLDG02,CUST005,Desktop,Reception Computer,IT,Dell,2021-07-24,2026-07-23
ASSET001254,SITE037,SITE037_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2021-05-15,2026-05-14
ASSET001255,SITE037,SITE037_BLDG03,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-05-19,2025-05-18
ASSET001256,SITE037,SITE037_BLDG03,CUST005,Desktop,Reception Computer,IT,Dell,2023-03-17,2028-03-15
ASSET001257,SITE037,SITE037_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2025-08-29,2030-08-28
ASSET001258,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2019-03-22,2024-03-20
ASSET001259,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-09-04,2028-09-02
ASSET001260,SITE038,SITE038_BLDG01,CUST005,UPS,UPS,Power,APC,2020-05-21,2025-05-20
ASSET001261,SITE038,SITE038_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2020-09-19,2025-09-18
ASSET001262,SITE038,SITE038_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2022-05-18,2027-05-17
ASSET001263,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-11-01,2029-10-31
ASSET001264,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2023-09-12,2028-09-10
ASSET001265,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2022-03-03,2027-03-02
ASSET001266,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-07-31,2029-07-30
ASSET001267,SITE038,SITE038_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2021-12-13,2026-12-12
ASSET001268,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-08-06,2028-08-04
ASSET001269,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-06-11,2024-06-09
ASSET001270,SITE038,SITE038_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2024-05-22,2029-05-21
ASSET001271,SITE038,SITE038_BLDG01,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2019-01-12,2024-01-11
ASSET001272,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-03-28,2025-03-27
ASSET001273,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2020-01-04,2025-01-02
ASSET001274,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2021-11-14,2026-11-13
ASSET001275,SITE038,SITE038_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-04-27,2027-04-26
ASSET001276,SITE038,SITE038_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-07-25,2024-07-23
ASSET001277,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-06-11,2024-06-09
ASSET001278,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2022-07-04,2027-07-03
ASSET001279,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2020-01-25,2025-01-23
ASSET001280,SITE038,SITE038_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2020-07-20,2025-07-19
ASSET001281,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-01-04,2028-01-03
ASSET001282,SITE038,SITE038_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2020-01-16,2025-01-14
ASSET001283,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2021-01-19,2026-01-18
ASSET001284,SITE038,SITE038_BLDG01,CUST005,UPS,UPS,Power,APC,2023-06-28,2028-06-26
ASSET001285,SITE038,SITE038_BLDG01,CUST005,Oven,Kitchen Oven,Kitchen,Bosch,2023-04-29,2028-04-27
ASSET001286,SITE038,SITE038_BLDG01,CUST005,UPS,UPS,Power,APC,2020-11-14,2025-11-13
ASSET001287,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2019-08-29,2024-08-27
ASSET001288,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-09-01,2028-08-30
ASSET001289,SITE038,SITE038_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2021-01-12,2026-01-11
ASSET001290,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2025-11-09,2030-11-08
ASSET001291,SITE038,SITE038_BLDG01,CUST005,CCTV,CCTV Camera,Security,Hikvision,2024-06-01,2029-05-31
ASSET001292,SITE038,SITE038_BLDG01,CUST005,Elevator,Elevator,Infrastructure,Otis,2023-08-12,2028-08-10
ASSET001293,SITE038,SITE038_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2019-09-17,2024-09-15
ASSET001294,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2019-02-20,2024-02-19
ASSET001295,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2024-10-27,2029-10-26
ASSET001296,SITE038,SITE038_BLDG01,CUST005,UPS,UPS,Power,APC,2021-10-15,2026-10-14
ASSET001297,SITE038,SITE038_BLDG01,CUST005,AHU,HVAC Unit,Infrastructure,Daikin,2023-04-26,2028-04-24
ASSET001298,SITE038,SITE038_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2019-02-17,2024-02-16
ASSET001299,SITE039,SITE039_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2024-07-23,2029-07-22
ASSET001300,SITE039,SITE039_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-07-06,2029-07-05
ASSET001301,SITE039,SITE039_BLDG02,CUST005,Laundry Machine,Laundry Machine,Operations,LG,2022-09-17,2027-09-16
ASSET001302,SITE039,SITE039_BLDG01,CUST005,Desktop,Reception Computer,IT,Dell,2024-09-07,2029-09-06
ASSET001303,SITE039,SITE039_BLDG01,CUST005,UPS,UPS,Power,APC,2023-07-10,2028-07-08
ASSET001304,SITE039,SITE039_BLDG02,CUST005,Elevator,Elevator,Infrastructure,Otis,2024-02-24,2029-02-22
ASSET001305,SITE039,SITE039_BLDG02,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2019-12-27,2024-12-25
ASSET001306,SITE039,SITE039_BLDG01,CUST005,Fire Alarm,Fire Alarm Panel,Safety,Honeywell,2022-07-18,2027-07-17
