event_id,timestamp,asset_id,event_type,severity,message
EVT007884,2025-07-01 09:55:00,ASSET000430,Alarm,High,High temperature detected in CCTV Camera.
EVT007885,2025-07-01 10:00:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007886,2025-07-01 10:30:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007887,2025-07-01 10:40:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007888,2025-07-01 12:15:00,ASSET000430,Warning,Medium,CCTV Camera has been shut down.
EVT007889,2025-07-01 12:25:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007890,2025-07-01 13:40:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007891,2025-07-01 14:35:00,ASSET000430,Warning,Medium,CCTV Camera has been shut down.
EVT007892,2025-07-01 15:15:00,ASSET000430,Warning,Low,CCTV Camera is undergoing scheduled maintenance.
EVT007893,2025-07-01 15:25:00,ASSET000430,Warning,Medium,CCTV Camera has been shut down.
EVT007894,2025-07-01 08:00:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007895,2025-07-01 11:10:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007896,2025-07-01 11:20:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007897,2025-07-01 11:30:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007898,2025-07-01 11:50:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007899,2025-07-01 12:05:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007900,2025-07-01 13:45:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007901,2025-07-01 13:50:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007902,2025-07-01 13:55:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007903,2025-07-01 14:15:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007904,2025-07-01 14:20:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007905,2025-07-01 15:15:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007906,2025-07-01 15:30:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007907,2025-07-01 15:35:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007908,2025-07-01 15:45:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007909,2025-07-01 15:55:00,ASSET000431,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT007910,2025-07-01 16:00:00,ASSET000431,Warning,Medium,Barcode Scanner has been shut down.
EVT007911,2025-07-01 08:10:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007912,2025-07-01 08:15:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007913,2025-07-01 08:30:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007914,2025-07-01 08:35:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007915,2025-07-01 08:40:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007916,2025-07-01 08:55:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007917,2025-07-01 09:00:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007918,2025-07-01 09:15:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007919,2025-07-01 09:40:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007920,2025-07-01 09:50:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007921,2025-07-01 10:05:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007922,2025-07-01 10:20:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007923,2025-07-01 10:30:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007924,2025-07-01 10:55:00,ASSET000432,Fault,High,Excessive vibration detected in Server Rack.
EVT007925,2025-07-01 11:00:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007926,2025-07-01 11:05:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007927,2025-07-01 11:30:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007928,2025-07-01 11:35:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007929,2025-07-01 11:45:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007930,2025-07-01 11:50:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007931,2025-07-01 12:35:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007932,2025-07-01 12:55:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007933,2025-07-01 13:00:00,ASSET000432,Warning,Medium,Server Rack has been shut down.
EVT007934,2025-07-01 13:15:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007935,2025-07-01 13:20:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007936,2025-07-01 13:50:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007937,2025-07-01 14:10:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007938,2025-07-01 14:15:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007939,2025-07-01 14:35:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007940,2025-07-01 14:40:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007941,2025-07-01 14:55:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007942,2025-07-01 15:05:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007943,2025-07-01 15:25:00,ASSET000432,Alarm,Medium,Abnormal power consumption detected in Server Rack.
EVT007944,2025-07-01 15:35:00,ASSET000432,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007945,2025-07-01 15:50:00,ASSET000432,Fault,High,Excessive vibration detected in Server Rack.
EVT007946,2025-07-01 08:35:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007947,2025-07-01 08:50:00,ASSET000433,Warning,Medium,Server Rack has been shut down.
EVT007948,2025-07-01 10:30:00,ASSET000433,Warning,Medium,Server Rack has been shut down.
EVT007949,2025-07-01 12:20:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007950,2025-07-01 12:45:00,ASSET000433,Warning,Medium,Server Rack has been shut down.
EVT007951,2025-07-01 13:00:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007952,2025-07-01 13:35:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007953,2025-07-01 14:15:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007954,2025-07-01 15:50:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007955,2025-07-01 16:00:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007956,2025-07-01 16:05:00,ASSET000433,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT007957,2025-07-01 08:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007958,2025-07-01 08:10:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007959,2025-07-01 08:15:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007960,2025-07-01 08:20:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007961,2025-07-01 08:30:00,ASSET000434,Fault,High,Excessive vibration detected in Escalator.
EVT007962,2025-07-01 08:50:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007963,2025-07-01 08:55:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007964,2025-07-01 09:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007965,2025-07-01 09:05:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007966,2025-07-01 09:15:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007967,2025-07-01 09:35:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007968,2025-07-01 09:50:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007969,2025-07-01 10:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007970,2025-07-01 10:10:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007971,2025-07-01 10:15:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007972,2025-07-01 10:20:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007973,2025-07-01 10:30:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007974,2025-07-01 10:40:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007975,2025-07-01 10:45:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007976,2025-07-01 10:55:00,ASSET000434,Alarm,High,High temperature detected in Escalator.
EVT007977,2025-07-01 11:00:00,ASSET000434,Warning,Medium,Escalator has been shut down.
EVT007978,2025-07-01 11:05:00,ASSET000434,Warning,Medium,Escalator has been shut down.
EVT007979,2025-07-01 11:10:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007980,2025-07-01 11:20:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007981,2025-07-01 11:30:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007982,2025-07-01 11:45:00,ASSET000434,Warning,Medium,Escalator has been shut down.
EVT007983,2025-07-01 11:50:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007984,2025-07-01 12:15:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007985,2025-07-01 12:20:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007986,2025-07-01 12:25:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007987,2025-07-01 12:40:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007988,2025-07-01 12:45:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007989,2025-07-01 12:50:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007990,2025-07-01 13:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007991,2025-07-01 13:15:00,ASSET000434,Warning,Medium,Escalator has been shut down.
EVT007992,2025-07-01 13:20:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT007993,2025-07-01 13:40:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007994,2025-07-01 13:45:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007995,2025-07-01 13:50:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007996,2025-07-01 14:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007997,2025-07-01 14:05:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007998,2025-07-01 14:10:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT007999,2025-07-01 14:25:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT008000,2025-07-01 14:30:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT008001,2025-07-01 14:35:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT008002,2025-07-01 14:45:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT008003,2025-07-01 15:00:00,ASSET000434,Alarm,Medium,Abnormal power consumption detected in Escalator.
EVT008004,2025-07-01 15:10:00,ASSET000434,Warning,Low,Escalator is undergoing scheduled maintenance.
EVT008005,2025-07-01 16:15:00,ASSET000434,Warning,Medium,Escalator has been shut down.
EVT008006,2025-07-01 08:15:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008007,2025-07-01 08:40:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008008,2025-07-01 09:25:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008009,2025-07-01 09:35:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008010,2025-07-01 11:05:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008011,2025-07-01 12:50:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008012,2025-07-01 13:00:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008013,2025-07-01 13:15:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008014,2025-07-01 13:40:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008015,2025-07-01 13:45:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008016,2025-07-01 14:00:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008017,2025-07-01 15:05:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008018,2025-07-01 15:10:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008019,2025-07-01 15:40:00,ASSET000435,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008020,2025-07-01 16:05:00,ASSET000435,Warning,Medium,Server Rack has been shut down.
EVT008021,2025-07-01 09:25:00,ASSET000436,Warning,Medium,Server Rack has been shut down.
EVT008022,2025-07-01 10:10:00,ASSET000436,Warning,Medium,Server Rack has been shut down.
EVT008023,2025-07-01 10:20:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008024,2025-07-01 10:40:00,ASSET000436,Warning,Medium,Server Rack has been shut down.
EVT008025,2025-07-01 11:00:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008026,2025-07-01 11:10:00,ASSET000436,Fault,High,Excessive vibration detected in Server Rack.
EVT008027,2025-07-01 11:40:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008028,2025-07-01 12:00:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008029,2025-07-01 12:20:00,ASSET000436,Warning,Medium,Server Rack has been shut down.
EVT008030,2025-07-01 13:05:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008031,2025-07-01 13:30:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008032,2025-07-01 14:00:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008033,2025-07-01 14:30:00,ASSET000436,Warning,Medium,Server Rack has been shut down.
EVT008034,2025-07-01 14:40:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008035,2025-07-01 15:20:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008036,2025-07-01 15:50:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008037,2025-07-01 16:10:00,ASSET000436,Warning,Low,Server Rack is undergoing scheduled maintenance.
EVT008038,2025-07-01 08:00:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008039,2025-07-01 08:55:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008040,2025-07-01 09:20:00,ASSET000437,Warning,Medium,POS Terminal has been shut down.
EVT008041,2025-07-01 09:50:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008042,2025-07-01 10:45:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008043,2025-07-01 10:50:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008044,2025-07-01 11:10:00,ASSET000437,Warning,Medium,POS Terminal has been shut down.
EVT008045,2025-07-01 11:55:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008046,2025-07-01 12:05:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008047,2025-07-01 12:25:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008048,2025-07-01 14:35:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008049,2025-07-01 14:40:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008050,2025-07-01 15:05:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008051,2025-07-01 15:50:00,ASSET000437,Warning,Low,POS Terminal is undergoing scheduled maintenance.
EVT008052,2025-07-01 08:00:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
EVT008053,2025-07-01 08:10:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008054,2025-07-01 08:20:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008055,2025-07-01 08:30:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
EVT008056,2025-07-01 08:45:00,ASSET000438,Warning,Medium,Barcode Scanner has been shut down.
EVT008057,2025-07-01 09:05:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008058,2025-07-01 09:10:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008059,2025-07-01 09:25:00,ASSET000438,Warning,Medium,Barcode Scanner has been shut down.
EVT008060,2025-07-01 09:40:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
EVT008061,2025-07-01 10:05:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
EVT008062,2025-07-01 10:20:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
EVT008063,2025-07-01 10:30:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008064,2025-07-01 10:35:00,ASSET000438,Warning,Low,Barcode Scanner is undergoing scheduled maintenance.
EVT008065,2025-07-01 11:20:00,ASSET000438,Fault,High,Excessive vibration detected in Barcode Scanner.
